Time,Residual_0,Residual_1,Residual_2,Residual_3,cl,cd,cm,
7.9566384489999997e+00,7.9436926474598852e-05,4.6683427190342501e-05,6.0270766302028719e-05,2.5517230560942857e-04,5.9981720042960784e-01,1.5721850486952367e-03,-6.4615841311748773e-02,
7.9728112109999998e+00,8.1353667807704621e-05,4.6131747170810949e-05,6.1856344343716164e-05,2.6456598224192855e-04,6.0140211669838406e-01,1.5302692038266267e-03,-6.5215703259866864e-02,
7.9894355650000000e+00,8.2759500314893191e-05,4.6488628051274229e-05,6.2062732477185083e-05,2.7138484494905138e-04,6.0295447378340539e-01,1.5121729511958593e-03,-6.5851049019674382e-02,
8.0061183570000001e+00,8.3302261025251635e-05,4.7482888789077889e-05,6.1011614144160876e-05,2.7410458381775006e-04,6.0434660590879941e-01,1.5211168085653964e-03,-6.6477494979092250e-02,
8.0225975660000000e+00,8.2755897234203821e-05,4.8750371968775760e-05,5.9107279909120820e-05,2.7179053325641933e-04,6.0548241743250852e-01,1.5627713193289883e-03,-6.7061562747016232e-02,
8.0386710990000001e+00,8.1138681439535599e-05,4.9949347968443900e-05,5.6887312376787915e-05,2.6453109140200302e-04,6.0630577952161213e-01,1.6440262457069106e-03,-6.7582427602189299e-02,
8.0548601919999996e+00,7.8803787083585046e-05,5.0816626041525670e-05,5.4839898994171973e-05,2.5381184744823312e-04,6.0680296108074605e-01,1.7711722199986134e-03,-6.8031434669418037e-02,
8.0708175539999996e+00,7.6431643261082300e-05,5.1180822766570939e-05,5.3241803419343472e-05,2.4256955368678410e-04,6.0699935765724988e-01,1.9478376771117133e-03,-6.8409782060531749e-02,
8.0870026849999999e+00,7.4848817321612908e-05,5.0961113395247492e-05,5.2104918950820923e-05,2.3454435909788849e-04,6.0695154989303279e-01,2.1730694825760175e-03,-6.8725010941761921e-02,
8.1033860220000005e+00,7.4666645893274093e-05,5.0167203981481638e-05,5.1274523761499575e-05,2.3269401501399399e-04,6.0673634727459869e-01,2.4399542514167822e-03,-6.8987093410709285e-02,
8.1200073629999991e+00,7.5923862627893160e-05,4.8903163720381811e-05,5.0608879713153561e-05,2.3739348581836085e-04,6.0643872140246791e-01,2.7351188848911347e-03,-6.9204909660106922e-02,
8.1372192010000006e+00,7.8038424607815244e-05,4.7368010224579360e-05,5.0111091656346014e-05,2.4609593361351451e-04,6.0614051963091775e-01,3.0392989418102814e-03,-6.9383737438396834e-02,
8.1534344060000006e+00,8.0130870240674519e-05,4.5838247072676185e-05,4.9923446936284981e-05,2.5490290460582172e-04,6.0591142365432737e-01,3.3289890268383307e-03,-6.9524128028911308e-02,
8.1694900570000009e+00,8.1458231854408982e-05,4.4616268294769655e-05,5.0189027378260781e-05,2.6056981200553908e-04,6.0580314156410664e-01,3.5790345625901299e-03,-6.9622283192588813e-02,
8.1858736039999993e+00,8.1709205368695059e-05,4.3938277234224088e-05,5.0876955923580722e-05,2.6172323318929009e-04,6.0584710006296250e-01,3.7658449178843965e-03,-6.9671746837949258e-02,
1.6530185999999999e-02,8.2616024764791681e-05,4.5467068943139809e-05,5.8323071001459836e-05,2.6586736476088614e-04,6.0605836625293530e-01,3.3522409762700928e-03,-6.9665974552061999e-02,
3.2589938999999998e-02,8.0962322518414578e-05,4.5930184005619846e-05,5.5639658218629301e-05,2.5897880003326700e-04,6.0642640744509502e-01,3.3642487873920047e-03,-6.9601177686154009e-02,
4.9199718000000003e-02,8.0367294384557040e-05,4.6940087537819070e-05,5.4861939150359492e-05,2.5644335007989327e-04,6.0693795996256472e-01,3.2828517119849895e-03,-6.9478814538780770e-02,
6.5542052000000003e-02,8.0594323932143094e-05,4.7465882610840297e-05,5.4007509815405264e-05,2.5713787286185810e-04,6.0756944301195148e-01,3.1182191018873833e-03,-6.9307161308949108e-02,
8.1412048000000001e-02,8.1479638199529408e-05,4.7383719311287715e-05,5.2959091733455805e-05,2.6047996497063474e-04,6.0829365486723230e-01,2.8906142211470396e-03,-6.9101563851379499e-02,
9.7534114000000005e-02,8.2501016944837543e-05,4.6664679301549113e-05,5.2113385057099237e-05,2.6434627387356824e-04,6.0908204111070918e-01,2.6281479309127184e-03,-6.8883245876249763e-02,
1.1406851799999999e-01,8.3022942321627920e-05,4.5508322056270058e-05,5.1993294232154315e-05,2.6615434788886783e-04,6.0990531754645738e-01,2.3633029624464011e-03,-6.8676814776655160e-02,
1.3037948699999999e-01,8.2627130273160945e-05,4.4328289834091853e-05,5.2882196025487624e-05,2.6421175261706148e-04,6.1073278764582506e-01,2.1287243185056388e-03,-6.8506862885436309e-02,
1.4655900699999999e-01,8.1353053532173843e-05,4.3613971819229057e-05,5.4511772826671873e-05,2.5867513980807737e-04,6.1153095406536506e-01,1.9528781194034907e-03,-6.8394225269946957e-02,
1.6295816099999999e-01,7.9712192729469752e-05,4.3719987475497950e-05,5.6148888700844623e-05,2.5163518677742138e-04,6.1226223846153560e-01,1.8562426533227114e-03,-6.8352554409445876e-02,
1.7913671200000000e-01,7.8445259918602143e-05,4.4685012301683093e-05,5.6996974742011825e-05,2.4617200383992871e-04,6.1288454172732199e-01,1.8485624638725246e-03,-6.8385774621181339e-02,
1.9512638299999999e-01,7.8122433770643409e-05,4.6213267931020353e-05,5.6567713411011556e-05,2.4468190288631981e-04,6.1335228181069146e-01,1.9275695713179763e-03,-6.8486871062185276e-02,
2.1123152800000000e-01,7.8822148253617687e-05,4.7834077205024603e-05,5.4864778718162234e-05,2.4745914581919179e-04,6.1361908426654976e-01,2.0793206340606152e-03,-6.8638215598719618e-02,
2.2766493199999999e-01,8.0127222439424465e-05,4.9111966435184129e-05,5.2397181359094382e-05,2.5268685406443740e-04,6.1364214611602974e-01,2.2801074801546807e-03,-6.8813418749312696e-02,
2.4394543399999999e-01,8.1424768766233315e-05,4.9774305353718678e-05,5.0048993123534872e-05,2.5779083745448438e-04,6.1338773272044600e-01,2.4996328269178201e-03,-6.8980452084426602e-02,
2.6026007200000001e-01,8.2261493121959760e-05,4.9730849378692516e-05,4.8776050286190829e-05,2.6095268852463483e-04,6.1283693342214396e-01,2.7050099560181323e-03,-6.9105608726425266e-02,
2.7663697300000001e-01,8.2535946854855421e-05,4.9049894365471504e-05,4.9146880677448170e-05,2.6185224539706603e-04,6.1199077616944286e-01,2.8650270048904045e-03,-6.9157771466696882e-02,
2.9283661599999999e-01,8.2470134621805092e-05,4.7957672811001474e-05,5.1016709638523001e-05,2.6148739054342082e-04,6.1087385423766982e-01,2.9541020758386714e-03,-6.9112430966940572e-02,
3.0870849500000003e-01,8.2425991460350950e-05,4.6837562851651414e-05,5.3668054050329284e-05,2.6137578231576718e-04,6.0953558530808949e-01,2.9554039844720222e-03,-6.8954918962380624e-02,
3.2521110800000003e-01,8.2710352192878905e-05,4.6125860778540022e-05,5.6241531097986769e-05,2.6272144236100860e-04,6.0804857374386190e-01,2.8627310560554813e-03,-6.8682420859796964e-02,
3.4125770799999999e-01,8.3482521208154203e-05,4.6081305222207590e-05,5.8054880552532396e-05,2.6603519728603568e-04,6.0650393348836695e-01,2.6809189638659476e-03,-6.8304501946378590e-02,
3.5725059500000000e-01,8.4742127578104002e-05,4.6622817180627259e-05,5.8723386180736105e-05,2.7113696369488149e-04,6.0500395782815486e-01,2.4247792642491535e-03,-6.7842102372460425e-02,
3.7305948600000000e-01,8.6306731264613204e-05,4.7431577132344709e-05,5.8204996128275169e-05,2.7714576953059714e-04,6.0365287244083443e-01,2.1167831812359829e-03,-6.7325153490118333e-02,
3.8942839099999998e-01,8.7797649199823727e-05,4.8195672127532689e-05,5.6832218139082122e-05,2.8248321278947195e-04,6.0254668264901068e-01,1.7838760022120472e-03,-6.6789151942952707e-02,
4.0617366999999999e-01,8.8739964143256909e-05,4.8732308690539934e-05,5.5259254954174797e-05,2.8528504737437865e-04,6.0176333837283502e-01,1.4539313902632218e-03,-6.6271176115484817e-02,
4.2279048000000002e-01,8.8779732573967754e-05,4.8946036246383589e-05,5.4210425499380485e-05,2.8423468155541168e-04,6.0135442357755176e-01,1.1523774084159887e-03,-6.5805889354048436e-02,
4.3925452700000001e-01,8.7876359340650101e-05,4.8779813393045323e-05,5.4073757206902440e-05,2.7929214603512941e-04,6.0133939548106397e-01,8.9946757879648853e-04,-6.5422056640883380e-02,
4.5553714299999998e-01,8.6337204800534167e-05,4.8247297846579642e-05,5.4652362221550380e-05,2.7182596783667740e-04,6.0170306179876121e-01,7.0851544548135401e-04,-6.5139973631611850e-02,
4.7146269099999999e-01,8.4694871419268829e-05,4.7472476323978790e-05,5.5334414999302632e-05,2.6413785936310385e-04,6.0239653469096344e-01,5.8525993917557875e-04,-6.4970060646952515e-02,
4.8741309399999999e-01,8.3502262750532175e-05,4.6641696509493882e-05,5.5501791909278498e-05,2.5862114524887429e-04,6.0334154757492864e-01,5.2832688276097648e-04,-6.4912695533500125e-02,
5.0337130399999996e-01,8.3120424842340375e-05,4.5897809007352880e-05,5.4855464973953101e-05,2.5682110096258645e-04,6.0443758184019947e-01,5.3058811162570610e-04,-6.4959176282028019e-02,
5.2014100600000002e-01,8.3573707843647961e-05,4.5283117967140769e-05,5.3537147925809981e-05,2.5876552156690966e-04,6.0557105605250661e-01,5.8111520072789253e-04,-6.5093579290230616e-02,
5.3615171100000003e-01,8.4552292517580755e-05,4.4768202026237091e-05,5.2067973458451273e-05,2.6300374805724510e-04,6.0662555987789768e-01,6.6735050338197883e-04,-6.5295172505071344e-02,
5.5235521399999998e-01,8.5576124303123183e-05,4.4308286731441172e-05,5.1119040892961472e-05,2.6739645543700103e-04,6.0749214338357060e-01,7.7714566109119700e-04,-6.5541041283105964e-02,
5.6849897900000002e-01,8.6217175852291474e-05,4.3883076345436042e-05,5.1160205468181279e-05,2.7010700085750516e-04,6.0807861329312096e-01,9.0036754462036628e-04,-6.5808582746212152e-02,
5.8446050000000005e-01,8.6253660529433249e-05,4.3532077442559726e-05,5.2174070941622455e-05,2.7022956565251341e-04,6.0831690059968468e-01,1.0298691635168093e-03,-6.6077554016422554e-02,
6.0117209199999999e-01,8.5709604049350905e-05,4.3376101315052030e-05,5.3668247748385685e-05,2.6791557529986338e-04,6.0816798857901055e-01,1.1617641114682895e-03,-6.6331470933390396e-02,
6.1785431199999996e-01,8.4810444297790151e-05,4.3568048410764350e-05,5.4962514730377448e-05,2.6416636047638104e-04,6.0762410013075829e-01,1.2950448254582646e-03,-6.6558263474360363e-02,
6.3413310499999997e-01,8.3896843244247240e-05,4.4161919598753564e-05,5.5499075079895370e-05,2.6046296264236316e-04,6.0670833220193188e-01,1.4306802667758513e-03,-6.6750242110954719e-02,
6.5133028599999998e-01,8.3307834013031157e-05,4.5003764864274973e-05,5.5024540544608572e-05,2.5825913253265959e-04,6.0547214656614623e-01,1.5704073462107331e-03,-6.6903572637421402e-02,
6.6806194900000004e-01,8.3241594081838531e-05,4.5761643839360065e-05,5.3657884195221060e-05,2.5837086475176630e-04,6.0399126224126398e-01,1.7154622553779406e-03,-6.7017559498710993e-02,
6.8436688999999995e-01,8.3647219017785767e-05,4.6076909792762202e-05,5.1879177564134209e-05,2.6051861543548328e-04,6.0236036500992984e-01,1.8655080984691253e-03,-6.7094050623957582e-02,
7.0083144900000005e-01,8.4231219958850356e-05,4.5722776263299104e-05,5.0405242611513144e-05,2.6339398869027782e-04,6.0068664168268138e-01,2.0179962894572457e-03,-6.7137150441298421e-02,
7.1724736000000000e-01,8.4592185183567488e-05,4.4695098481149686e-05,4.9895630549830844e-05,2.6527125099848808e-04,5.9908200613026041e-01,2.1680715780208210e-03,-6.7153149088255759e-02,
7.3358992499999998e-01,8.4403635334507333e-05,4.3232700629097581e-05,5.0576105761427100e-05,2.6477420198906763e-04,5.9765415367664909e-01,2.3090579504727957e-03,-6.7150363183000356e-02,
7.4970825399999996e-01,8.3544399517687486e-05,4.1778348651223600e-05,5.2080002087117510e-05,2.6139496750523183e-04,5.9649709373744919e-01,2.4333902102775182e-03,-6.7138487658042159e-02,
7.6604636100000001e-01,8.2132290391171469e-05,4.0865636982353260e-05,5.3683263056569069e-05,2.5562995299563163e-04,5.9568267477988890e-01,2.5337389265212219e-03,-6.7127271640773048e-02,
7.8222749800000002e-01,8.0469211791493541e-05,4.0917597187697149e-05,5.4704328605460764e-05,2.4878405610398641e-04,5.9525508070139410e-01,2.6040951086259327e-03,-6.7124771181967455e-02,
7.9880980099999999e-01,7.8927755477874525e-05,4.2028988915304888e-05,5.4787688221371042e-05,2.4252981119022524e-04,5.9522971620242926e-01,2.6406687712062457e-03,-6.7135863158196155e-02,
8.1578291900000000e-01,7.7816742852019428e-05,4.3898724063458861e-05,5.4011304708877239e-05,2.3832213303981613e-04,5.9559649640745271e-01,2.6425581771019327e-03,-6.7161811837643484e-02,
8.3177989799999996e-01,7.7269085504861758e-05,4.5976435066521507e-05,5.2871861845176649e-05,2.3684667279496932e-04,5.9632593225454877e-01,2.6122255095535397e-03,-6.7201304160482644e-02,
8.4794043100000005e-01,7.7197313791947802e-05,4.7695222599145263e-05,5.2151471632678850e-05,2.3776660830772606e-04,5.9737551196730887e-01,2.5557219656744084e-03,-6.7252594861425735e-02,
8.6402896299999998e-01,7.7346357317742710e-05,4.8647672893321179e-05,5.2597884109828504e-05,2.3995429049092324e-04,5.9869455914638348e-01,2.4825113323595684e-03,-6.7315785578933848e-02,
8.8034944800000003e-01,7.7427397948324442e-05,4.8664748539355669e-05,5.4469664234271403e-05,2.4210301751359718e-04,6.0022676459588487e-01,2.4046934363769418e-03,-6.7394128986046312e-02,
8.9676111999999997e-01,7.7264207072890787e-05,4.7819259526394194e-05,5.7297632433582064e-05,2.4336047686616936e-04,6.0191082558376408e-01,2.3355514807231396e-03,-6.7493686900341632e-02,
9.1320711899999996e-01,7.6867321244989846e-05,4.6387647259694933e-05,6.0129676203785985e-05,2.4362839758046784e-04,6.0368047202148112e-01,2.2876404383746257e-03,-6.7621502542861867e-02,
9.2980649100000001e-01,7.6388980839652107e-05,4.4788661906017178e-05,6.2018098703583462e-05,2.4338148261603246e-04,6.0546525940239548e-01,2.2708557821628375e-03,-6.7783124638282982e-02,
9.4620081800000000e-01,7.5989513497618443e-05,4.3486238966278850e-05,6.2372708091432120e-05,2.4314942819760014e-04,6.0719262722298373e-01,2.2908927706547623e-03,-6.7980452147443748e-02,
9.6224792199999998e-01,7.5710628628674714e-05,4.2833575200434539e-05,6.1073048054526859e-05,2.4302656960253403e-04,6.0879118848313440e-01,2.3483102232556368e-03,-6.8210555759734698e-02,
9.7842303399999997e-01,7.5440592483396975e-05,4.2906442325861796e-05,5.8423707560251905e-05,2.4252742919279475e-04,6.1019516732798762e-01,2.4382668378176630e-03,-6.8465693962053945e-02,
9.9432383899999999e-01,7.4980956137191316e-05,4.3460352972492266e-05,5.5044615328946206e-05,2.4083669993329486e-04,6.1134963768468498e-01,2.5509519158551457e-03,-6.8734350717943940e-02,
1.0104798470000000e+00,7.4165751112556611e-05,4.4069139098340106e-05,5.1718634522463464e-05,2.3729263525577981e-04,6.1221588143482331e-01,2.6727072794054179e-03,-6.9002904034820081e-02,
1.0265329690000000e+00,7.2973639480244156e-05,4.4334032957445359e-05,4.9177579186550690e-05,2.3188167819009547e-04,6.1277557450574405e-01,2.7877165973032364e-03,-6.9257442151492266e-02,
1.0429027280000001e+00,7.1573649353114018e-05,4.4032504112238967e-05,4.7866072682313780e-05,2.2547554689018786e-04,6.1303249621240918e-01,2.8799840847649515e-03,-6.9485278503610970e-02,
1.0593288830000001e+00,7.0262838713005160e-05,4.3171551962022418e-05,4.7780643200637770e-05,2.1957467131797085e-04,6.1301108262504322e-01,2.9352997854874183e-03,-6.9675879074504773e-02,
1.0752665079999999e+00,6.9312939991195493e-05,4.1952450616661756e-05,4.8516031942018754e-05,2.1557073180703397e-04,6.1275194598329352e-01,2.9430187748749944e-03,-6.9821115979878876e-02,
1.0917254400000000e+00,6.8828086730238699e-05,4.0667356067559716e-05,4.9508730255497661e-05,2.1400414935080278e-04,6.1230523758108135e-01,2.8974196258257051e-03,-6.9914954215186106e-02,
1.1088710749999999e+00,6.8713546575743410e-05,3.9567515506253220e-05,5.0321869972063642e-05,2.1437795455170089e-04,6.1172309138566083e-01,2.7984690065341270e-03,-6.9952774948968857e-02,
1.1253921320000000e+00,6.8762049356284606e-05,3.8759576979835992e-05,5.0806612237469273e-05,2.1560243887678288e-04,6.1105258080514779e-01,2.6519169863535486e-03,-6.9930578701035473e-02,
1.1419777220000000e+00,6.8782551211472496e-05,3.8172806779571596e-05,5.1070770854316791e-05,2.1665072699127082e-04,6.1033042363163559e-01,2.4687322610684719e-03,-6.9844363955490416e-02,
1.1579889919999999e+00,6.8699418643431473e-05,3.7614454679364217e-05,5.1302104478894209e-05,2.1703855836869754e-04,6.0958040392083346e-01,2.2639145398690866e-03,-6.9689998678852769e-02,
1.1739758689999999e+00,6.8579973686615854e-05,3.6894524463583432e-05,5.1584009005399378e-05,2.1696808255850989e-04,6.0881384673665873e-01,2.0548127971747395e-03,-6.9463840943362845e-02,
1.1903879079999999e+00,6.8574625354838345e-05,3.5959000372129796e-05,5.1826130627837934e-05,2.1709612541553983e-04,6.0803289172435515e-01,1.8591544030401937e-03,-6.9164152211008412e-02,
1.2067529220000000e+00,6.8797729778997417e-05,3.4954066310476903e-05,5.1823775158909827e-05,2.1802212001937628e-04,6.0723538470445293e-01,1.6930812397706286e-03,-6.8793021154209627e-02,
1.2230317500000001e+00,6.9227788186322151e-05,3.4177721297951754e-05,5.1360524698981335e-05,2.1980843956382300e-04,6.0641980810702367e-01,1.5694412978143159e-03,-6.8358211575713299e-02,
1.2391544950000000e+00,6.9703494720142246e-05,3.3930535915959500e-05,5.0301532056378845e-05,2.2189005353845772e-04,6.0558888502792696e-01,1.4964460380031850e-03,-6.7874250630165972e-02,
1.2555222740000000e+00,7.0016798511128206e-05,3.4343112789403529e-05,4.8669232418478538e-05,2.2343067840953771e-04,6.0475091601424746e-01,1.4768254790616863e-03,-6.7362238831610105e-02,
1.2718496630000000e+00,7.0034978967133379e-05,3.5294866196504027e-05,4.6678198455042902e-05,2.2384185631234529e-04,6.0391858978556456e-01,1.5076119006504965e-03,-6.6848194174737932e-02,
1.2878243579999999e+00,6.9772726473843941e-05,3.6476892871791688e-05,4.4694373677880999e-05,2.2310949595329279e-04,6.0310587038634877e-01,1.5805831411697484e-03,-6.6360147604698563e-02,
1.3042522919999999e+00,6.9374283791949240e-05,3.7535250388274343e-05,4.3115892558609009e-05,2.2175105024645057e-04,6.0232415740272216e-01,1.6832612262194326e-03,-6.5924513942056909e-02,
1.3204921770000000e+00,6.9018132973114950e-05,3.8195224979009478e-05,4.2229541896854637e-05,2.2044789547074530e-04,6.0157904911593862e-01,1.8003622407154387e-03,-6.5562468589371592e-02,
1.3366760400000000e+00,6.8796390046495763e-05,3.8321545954419593e-05,4.2127650042022385e-05,2.1956220978172018e-04,6.0086868443049113e-01,1.9155788610641170e-03,-6.5287088502708465e-02,
1.3527356210000001e+00,6.8641853956127012e-05,3.7923628969426681e-05,4.2730933492320883e-05,2.1883477209801730e-04,6.0018405311624468e-01,2.0134968776597951e-03,-6.5101857704021771e-02,
1.3688868510000001e+00,6.8356049047020576e-05,3.7129782618651752e-05,4.3874814893532102e-05,2.1748678785564959e-04,5.9951119334962244e-01,2.0813948775383500e-03,-6.5000831693479311e-02,
1.3854198240000000e+00,6.7728353884164390e-05,3.6145567514463395e-05,4.5374691196240268e-05,2.1469335058620125e-04,5.9883475811700604e-01,2.1107033182350392e-03,-6.4970370877188544e-02,
1.4019106520000000e+00,6.6676797887656183e-05,3.5202085923023395e-05,4.7037852955203372e-05,2.1014973947745979e-04,5.9814184382724611e-01,2.0979576426616402e-03,-6.4992002529122447e-02,
1.4183465060000000e+00,6.5334375450556639e-05,3.4501170541772619e-05,4.8656512425519195e-05,2.0443077990192350e-04,5.9742500098242690e-01,2.0451248510419680e-03,-6.5045765857843302e-02,
1.4348115150000000e+00,6.4032402034814049e-05,3.4170989199618579e-05,5.0014777160619949e-05,1.9894492726164637e-04,5.9668387305802417e-01,1.9592409450184464e-03,-6.5113370443069168e-02,
1.4509289409999999e+00,6.3171720408511907e-05,3.4252599479031354e-05,5.0915124919151191e-05,1.9540806370673796e-04,5.9592537176929217e-01,1.8514203514605249e-03,-6.5180599786909876e-02,
1.4671095400000000e+00,6.3024178310942819e-05,3.4725362706879143e-05,5.1206361961093115e-05,1.9497721884908644e-04,5.9516261232240530e-01,1.7354099259358103e-03,-6.5238602861187642e-02,
1.4828923210000000e+00,6.3577820006071079e-05,3.5553809716583791e-05,5.0800145910069307e-05,1.9755206371527804e-04,5.9441316981777992e-01,1.6259049416823207e-03,-6.5284009616831992e-02,
1.4990756519999999e+00,6.4536767048374897e-05,3.6721473930284431e-05,4.9679293145395650e-05,2.0180260460026536e-04,5.9369735972958781e-01,1.5368474821874625e-03,-6.5318089621746150e-02,
1.5153565030000000e+00,6.5472930649676910e-05,3.8227630715844967e-05,4.7913115918449400e-05,2.0588805579170935e-04,5.9303716134581064e-01,1.4799192829196824e-03,-6.5345351145108838e-02,
1.5318144440000001e+00,6.6019083322543343e-05,4.0049398202673379e-05,4.5685369796074757e-05,2.0830029494548565e-04,5.9245594436257987e-01,1.4634067588355337e-03,-6.5372013640654952e-02,
1.5480388329999999e+00,6.6004530530285624e-05,4.2094516138239299e-05,4.3319312732570305e-05,2.0839693770163589e-04,5.9197879631248274e-01,1.4915332184548690e-03,-6.5404735795464811e-02,
1.5642179279999999e+00,6.5502395628593238e-05,4.4177058996475735e-05,4.1258005782265255e-05,2.0655315873401790e-04,5.9163274357981244e-01,1.5642639649351771e-03,-6.5449827764902963e-02,
1.5803796950000000e+00,6.4798002331192895e-05,4.6034869823219535e-05,3.9952286046781584e-05,2.0400651935098055e-04,5.9144602964761250e-01,1.6775039049155133e-03,-6.5512961864355707e-02,
1.5966269590000000e+00,6.4289618036595501e-05,4.7382592487172674e-05,3.9661821972533080e-05,2.0243417874430945e-04,5.9144600009196013e-01,1.8236255154260447e-03,-6.5599252167891545e-02,
1.6126317109999999e+00,6.4337856457083535e-05,4.7979861286562608e-05,4.0296729128564967e-05,2.0330553561265401e-04,5.9165528025762826e-01,1.9922344879828410e-03,-6.5713449803857127e-02,
1.6289950609999999e+00,6.5106919970882050e-05,4.7697125286116890e-05,4.1456116862155191e-05,2.0720319571965594e-04,5.9208647886524901e-01,2.1710988111225404e-03,-6.5860013969213718e-02,
1.6458396239999999e+00,6.6474700920220750e-05,4.6567375533538914e-05,4.2642580686473315e-05,2.1348235487286260e-04,5.9273622588359964e-01,2.3471645102231447e-03,-6.6042861063908248e-02,
1.6623370920000000e+00,6.8065529053226758e-05,4.4813701344317142e-05,4.3488041025559084e-05,2.2049215395678762e-04,5.9358001491326717e-01,2.5076428495681212e-03,-6.6264737481798619e-02,
1.6786619160000000e+00,6.9385159613153438e-05,4.2838057839077432e-05,4.3884686998513018e-05,2.2619045766897702e-04,5.9456926210159777e-01,2.6411386872485561e-03,-6.6526281954864055e-02,
1.6947558250000001e+00,6.9984347285351355e-05,4.1144505242871410e-05,4.4012649550733701e-05,2.2879565220767080e-04,5.9563172318814783e-01,2.7387623818767230e-03,-6.6824962419540154e-02,
1.7108941390000001e+00,6.9592080544936545e-05,4.0175731742098379e-05,4.4267385550441570e-05,2.2726678784584003e-04,5.9667606550296537e-01,2.7951333729293749e-03,-6.7154149777165634e-02,
1.7272970740000000e+00,6.8196493657426849e-05,4.0109789447114009e-05,4.5083310711676150e-05,2.2157759825199326e-04,5.9760060971338502e-01,2.8091228724799978e-03,-6.7502607872094042e-02,
1.7439578609999999e+00,6.6069581744020883e-05,4.0761190243701704e-05,4.6684878497481848e-05,2.1280430264216407e-04,5.9830539520534209e-01,2.7842533964647195e-03,-6.7854658564959106e-02,
1.7607058609999999e+00,6.3731144926873999e-05,4.1686450364417763e-05,4.8910823948312239e-05,2.0301532139137209e-04,5.9870603267864730e-01,2.7286552298657197e-03,-6.8191167505153374e-02,
1.7767405050000000e+00,6.1834719664984823e-05,4.2412322442508240e-05,5.1232443787811228e-05,1.9487372213877800e-04,5.9874718300457042e-01,2.6544492724523585e-03,-6.8491355725326414e-02,
1.7930782780000001e+00,6.0971241533011164e-05,4.2629909071883506e-05,5.2933927742226164e-05,1.9086319497519142e-04,5.9841347828361746e-01,2.5765635608608300e-03,-6.8735294912627254e-02,
1.8089725980000000e+00,6.1440432836943324e-05,4.2284617170162581e-05,5.3328590096963476e-05,1.9228456469238921e-04,5.9773596467886148e-01,2.5111115389627658e-03,-6.8906795863831000e-02,
1.8251273219999999e+00,6.3121401991634310e-05,4.1565846357406365e-05,5.1942453159409186e-05,1.9864490537328604e-04,5.9679258955641046e-01,2.4735155812782026e-03,-6.8996269245313116e-02,
1.8413010530000000e+00,6.5534171020864814e-05,4.0810462473948186e-05,4.8669804560972835e-05,2.0795436207468330e-04,5.9570220037778343e-01,2.4765726090576466e-03,-6.9003070355362670e-02,
1.8581912840000001e+00,6.8032332472492735e-05,4.0342881948125616e-05,4.3937644306734853e-05,2.1761493117968732e-04,5.9461252238200002e-01,2.5287502114539873e-03,-6.8936872917916420e-02,
1.8748288940000000e+00,6.9998105694289478e-05,4.0319339198278187e-05,3.8888523646514372e-05,2.2523139954578201e-04,5.9368352519196343e-01,2.6330047356935855e-03,-6.8817700531266818e-02,
1.8913213490000000e+00,7.0979040659060834e-05,4.0677467167311749e-05,3.5412775206731156e-05,2.2910208019368260e-04,5.9306835986574169e-01,2.7863229802539292e-03,-6.8674420734783151e-02,
1.9078831390000000e+00,7.0778736658153550e-05,4.1233352696865389e-05,3.5324285694586115e-05,2.2851626503356520e-04,5.9289444843080008e-01,2.9800550013685898e-03,-6.8541731354770832e-02,
1.9241713400000000e+00,6.9516534061890865e-05,4.1845741747313178e-05,3.8596125337466813e-05,2.2396432559057300e-04,5.9324730790109326e-01,3.2009670275782503e-03,-6.8455906763347299e-02,
1.9402818760000000e+00,6.7641668850751258e-05,4.2523269325272831e-05,4.3233062028101078e-05,2.1721296939683233e-04,5.9415950375942594e-01,3.4328670777797068e-03,-6.8449822139381652e-02,
1.9567247360000000e+00,6.5848635778612506e-05,4.3403426552761250e-05,4.6998608128054993e-05,2.1101114784803697e-04,5.9560625254105792e-01,3.6585223141310848e-03,-6.8547928011212983e-02,
1.9728441900000000e+00,6.4835833133816193e-05,4.4615750197993623e-05,4.8414310387310967e-05,2.0813079640936212e-04,5.9750806541320056e-01,3.8615454104706285e-03,-6.8761920694687784e-02,
1.9893273950000001e+00,6.4947167188934287e-05,4.6121240782090888e-05,4.6948181462397421e-05,2.0986262238799428e-04,5.9973998373656567e-01,4.0279587405867611e-03,-6.9087819880922732e-02,
2.0058071140000000e+00,6.5922059563509612e-05,4.7647928505773678e-05,4.3090964381993542e-05,2.1498589159427942e-04,6.0214611298445597e-01,4.1472598348029008e-03,-6.9505012976487715e-02,
2.0220421310000001e+00,6.6988724474603602e-05,4.8768170816175676e-05,3.8498698133468343e-05,2.2024652693899795e-04,6.0455720933275459e-01,4.2129249015010585e-03,-6.9977564898740310e-02,
2.0380878550000001e+00,6.7243498734089786e-05,4.9056095161287093e-05,3.5868124063148212e-05,2.2194954086663919e-04,6.0680865028418174e-01,4.2223779918293940e-03,-7.0457748996097233e-02,
2.0543940350000001e+00,6.6063210938711045e-05,4.8234027897537653e-05,3.7365791231793577e-05,2.1753085416769796e-04,6.0875634739783768e-01,4.1765373698438024e-03,-7.0891400198785787e-02,
2.0714112590000000e+00,6.3396723434544177e-05,4.6259094232177778e-05,4.2277456482222656e-05,2.0661385224441376e-04,6.1028867868980907e-01,4.0791241051697574e-03,-7.1224382845678738e-02,
